,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:11:39,194348,180000,365000,13,221153,180000,3058959936,55307
11/01/2021 13:45:34,194348,180000,365000,13,221153,180000,3058959936,55307
11/01/2021 16:44:51,194348,180000,365000,13,221153,180000,3058959936,55307
13/01/2021 00:44:26,194283,180000,365000,11,215908,180000,3474077272,58941
13/01/2021 01:13:46,194283,180000,365000,11,215908,180000,3474077272,58941
13/01/2021 02:05:56,194283,180000,365000,11,215908,180000,3474077272,58941
13/01/2021 20:59:12,194283,180000,365000,11,209545,180000,3442256545,58670
13/01/2021 23:20:32,194283,180000,365000,11,209545,180000,3442256545,58670
14/01/2021 01:40:56,194283,180000,365000,11,209545,180000,3442256545,58670
14/01/2021 03:38:56,194283,180000,365000,11,209545,180000,3442256545,58670
14/01/2021 08:42:34,194283,180000,365000,11,209545,180000,3442256545,58670
14/01/2021 14:06:08,194283,180000,365000,11,209545,180000,3442256545,58670
14/01/2021 20:54:54,194283,180000,365000,11,209545,180000,3442256545,58670
15/01/2021 00:49:11,194283,180000,365000,11,209545,180000,3442256545,58670
15/01/2021 05:57:10,194283,180000,365000,11,209545,180000,3442256545,58670
17/01/2021 02:29:06,194283,175000,365000,11,202727,180000,3346808727,57851
17/01/2021 06:48:25,194283,175000,365000,11,202272,180000,3371808636,58067
17/01/2021 10:33:03,194283,175000,365000,11,202272,180000,3371808636,58067
17/01/2021 12:10:00,194283,175000,365000,11,202272,180000,3371808636,58067
17/01/2021 13:51:08,194283,175000,365000,11,202272,180000,3371808636,58067
17/01/2021 17:05:10,194197,175000,365000,11,202727,180000,3346808727,57851
18/01/2021 15:21:25,194500,180000,180000,1,,,,
18/01/2021 17:54:51,194500,180000,180000,1,,,,
