,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:07:29,91,90,90,-,9000
11/01/2021 14:38:50,90,90,90,-,9000
11/01/2021 17:38:35,90,89,90,-,8999
13/01/2021 12:03:34,99,79,-,800,7999
13/01/2021 12:51:01,99,79,-,800,7999
13/01/2021 13:29:15,99,79,-,-,7999
13/01/2021 14:40:01,99,79,-,-,7989
13/01/2021 15:43:21,99,79,-,-,7989
13/01/2021 18:23:20,99,79,-,-,7984
13/01/2021 19:37:11,99,79,-,-,7984
14/01/2021 00:18:46,99,79,-,-,7984
14/01/2021 02:20:14,99,79,-,-,7984
14/01/2021 07:24:00,99,79,-,-,7984
14/01/2021 12:49:00,99,79,-,-,7984
14/01/2021 15:58:40,86,-,-,-,-
14/01/2021 23:28:45,364,199,-,-,19999
15/01/2021 02:26:25,364,199,-,-,19999
15/01/2021 04:37:03,364,199,-,-,19999
16/01/2021 04:37:31,364,94,-,-,9450
16/01/2021 05:40:37,364,94,-,-,9450
16/01/2021 06:43:23,364,94,-,-,9450
16/01/2021 07:46:38,364,94,-,-,9450
16/01/2021 08:50:38,364,94,-,-,9450
16/01/2021 09:53:54,364,94,-,-,9450
16/01/2021 10:58:18,364,94,-,-,9450
16/01/2021 15:18:11,364,89,-,-,8999
16/01/2021 16:24:46,364,89,-,-,8999
16/01/2021 18:25:52,364,89,-,-,8999
16/01/2021 19:34:55,364,89,-,-,8999
16/01/2021 20:45:18,364,89,-,-,8999
16/01/2021 22:01:47,364,89,-,-,8999
16/01/2021 23:13:16,364,89,-,-,8999
