,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 02:17:26,5403,4900,4900,-,-
11/01/2021 14:48:47,5403,4900,4900,-,-
11/01/2021 17:48:32,5403,3555,4900,35555,-
13/01/2021 13:03:41,5387,2400,2400,35555,-
13/01/2021 14:52:29,5387,2400,2400,35555,-
13/01/2021 15:55:54,5387,2400,2400,35555,-
13/01/2021 17:28:58,5387,2400,2400,35555,-
13/01/2021 18:36:21,5373,3555,-,35555,-
13/01/2021 19:50:17,5373,3555,-,35555,-
13/01/2021 22:15:27,5373,3555,-,35555,-
14/01/2021 00:31:51,4950,4999,4999,-,-
14/01/2021 02:32:52,4950,4999,4999,-,-
14/01/2021 07:36:23,4950,4999,4999,-,-
14/01/2021 13:01:25,4950,4999,4999,-,-
14/01/2021 16:11:42,4951,6666,-,66666,-
14/01/2021 19:46:06,4951,6599,-,66666,659999
14/01/2021 23:41:50,4951,6599,-,66666,659998
15/01/2021 02:39:19,4951,6599,-,66666,659998
15/01/2021 04:50:08,4951,6599,-,66666,659998
16/01/2021 04:50:14,5162,6550,8000,66666,655000
16/01/2021 05:53:16,5162,6550,8000,66666,655000
16/01/2021 06:55:56,5162,6550,8000,66666,655000
16/01/2021 07:59:30,5162,6550,8000,66666,655000
16/01/2021 09:03:29,5162,6550,8000,66666,655000
16/01/2021 10:06:40,5162,6550,8000,66666,655000
16/01/2021 11:11:15,5162,6550,8000,66666,655000
16/01/2021 15:31:53,5175,6550,8000,66666,655000
16/01/2021 16:38:00,5188,6550,8000,66666,655000
