,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:56:05,23489,38999,120000,47,61297,44998,792172950,28145
11/01/2021 13:30:02,23489,38999,120000,47,61297,44998,792172950,28145
11/01/2021 16:29:29,23746,38000,120000,44,58840,44998,681531317,26106
13/01/2021 00:24:11,23974,19999,120000,26,76230,70000,920045071,30332
13/01/2021 00:53:23,23974,19999,120000,26,76230,70000,920045071,30332
13/01/2021 01:45:07,23974,19999,120000,26,76230,70000,920045071,30332
13/01/2021 20:37:50,23974,19999,120000,32,65686,70000,1239212814,35202
13/01/2021 22:59:00,23974,19000,120000,32,62530,70000,1204082327,34699
14/01/2021 01:19:29,23974,19000,120000,32,62530,70000,1204082327,34699
14/01/2021 03:18:38,23974,19000,120000,32,62530,70000,1204082327,34699
14/01/2021 08:22:07,23974,19000,120000,32,62530,70000,1204082327,34699
14/01/2021 13:46:54,-,19000,120000,29,63482,70000,1084989025,32939
14/01/2021 20:34:44,-,19000,120000,29,63482,70000,1084989025,32939
15/01/2021 00:29:51,-,19000,120000,29,63482,70000,1084989025,32939
15/01/2021 05:37:29,-,19000,120000,29,63482,70000,1084989025,32939
