,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:01:27,1076585,790000,72500000,26,7224956,1350000,370356084991091,19244637
11/01/2021 13:35:27,1073328,690000,72500000,26,7069572,1300000,371890377128999,19284459
11/01/2021 16:34:48,1094106,685000,72500000,26,6953802,1205555,372978119209033,19312641
13/01/2021 00:31:10,1065628,599999,72500000,20,8762694,1699999,475716462314912,21810925
13/01/2021 01:00:34,1065628,599999,72500000,20,8762694,1699999,475716462314912,21810925
13/01/2021 01:52:16,1065628,599999,72500000,20,8762694,1699999,475716462314912,21810925
13/01/2021 20:45:28,1073718,550000,72500000,20,8572888,1300000,478577921142349,21876423
13/01/2021 23:06:42,1073718,550000,72500000,20,8572888,1300000,478577921142349,21876423
14/01/2021 01:27:06,1073718,550000,72500000,20,8572888,1300000,478577921142349,21876423
14/01/2021 03:25:40,1071504,550000,72500000,20,8698888,1350000,476775222914022,21835183
14/01/2021 08:29:25,1071504,550000,72500000,20,8698888,1350000,476775222914022,21835183
14/01/2021 13:53:47,1077560,550000,72500000,23,7531642,999999,420741834269096,20511992
14/01/2021 20:42:13,1064895,599999,72500000,23,7658840,1100000,419171771778996,20473684
15/01/2021 00:36:38,1062456,599999,72500000,23,7606613,1100000,419732432940167,20487372
15/01/2021 05:44:18,1060382,630000,72500000,23,7715309,1300000,418411759669416,20455115
