,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:57:09,5174,20000,25000,3,23333,25000,8333333,2886
11/01/2021 13:31:09,5174,20000,25000,3,23333,25000,8333333,2886
11/01/2021 16:30:36,5174,17000,25000,4,21750,22500,15583333,3947
13/01/2021 00:25:30,5315,20000,40000,5,26799,24999,58700900,7661
13/01/2021 00:54:52,5315,20000,40000,5,26799,24999,58700900,7661
13/01/2021 01:46:36,5315,19000,40000,8,23874,22000,49838964,7059
13/01/2021 20:39:39,5315,19000,40000,8,23874,22000,49838964,7059
13/01/2021 23:00:39,5315,18999,40000,11,23636,24000,37454927,6120
14/01/2021 01:21:09,5315,18999,40000,11,23636,24000,37454927,6120
14/01/2021 03:20:14,5315,18999,40000,11,23636,24000,37454927,6120
14/01/2021 08:23:44,5315,18999,40000,11,23636,24000,37454927,6120
14/01/2021 13:48:24,5315,18999,40000,11,23636,24000,37454927,6120
14/01/2021 20:36:22,5315,18999,40000,11,23636,24000,37454927,6120
15/01/2021 00:31:21,5315,18999,40000,11,23636,24000,37454927,6120
15/01/2021 05:39:00,5315,18999,40000,11,23636,24000,37454927,6120
