,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:00:31,265742,659999,700000,4,679999,679999,533360000,23094
11/01/2021 13:34:30,265742,659999,700000,4,679999,679999,533360000,23094
11/01/2021 16:33:52,265742,659999,700000,4,679999,679999,533360000,23094
13/01/2021 00:29:58,265742,659999,700000,4,679999,679999,533360000,23094
13/01/2021 00:59:22,265742,659999,700000,4,679999,679999,533360000,23094
13/01/2021 01:51:05,265742,659999,700000,4,679999,679999,533360000,23094
13/01/2021 20:44:19,265742,659999,700000,3,673332,659999,533360000,23094
13/01/2021 23:05:27,265742,659999,700000,3,673332,659999,533360000,23094
14/01/2021 01:25:55,265742,659999,700000,3,673332,659999,533360000,23094
14/01/2021 03:24:29,265742,659999,700000,3,673332,659999,533360000,23094
14/01/2021 08:28:13,265742,659999,700000,3,673332,659999,533360000,23094
