,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:55:39,8125,3000,9999,14,5485,4500,5700852,2387
11/01/2021 13:29:36,8125,3000,9999,14,5485,4500,5700852,2387
11/01/2021 16:29:03,8125,3000,9999,14,5485,4500,5700852,2387
13/01/2021 00:23:44,8065,3900,8000,8,5224,4500,3145350,1773
13/01/2021 00:52:56,8065,3900,8000,8,5224,4500,3145350,1773
13/01/2021 01:44:40,8065,3900,8000,8,5224,4500,3145350,1773
13/01/2021 20:37:16,8047,3900,8000,8,5462,5000,2931250,1712
13/01/2021 22:58:28,8047,3900,8000,8,5462,5000,2931250,1712
14/01/2021 01:18:57,8047,3900,8000,8,5462,5000,2931250,1712
14/01/2021 03:18:07,8047,3900,8000,8,5462,5000,2931250,1712
14/01/2021 08:21:36,8047,3900,8000,8,5462,5000,2931250,1712
14/01/2021 13:46:24,8047,3900,8000,8,5462,5000,2931250,1712
14/01/2021 20:34:13,8010,4000,8000,8,6225,5900,2516428,1586
15/01/2021 00:29:22,8010,4000,8000,5,5580,5000,2282000,1510
15/01/2021 05:36:59,8000,4000,8000,4,5500,5000,3000000,1732
17/01/2021 02:07:45,7982,3500,8000,8,4875,5000,2053571,1433
17/01/2021 06:26:05,7982,3500,8000,8,4875,5000,2053571,1433
17/01/2021 10:08:41,7982,3500,8000,8,4875,5000,2053571,1433
17/01/2021 11:56:41,7982,3500,8000,8,4875,5000,2053571,1433
17/01/2021 13:31:33,7982,3500,8000,8,4875,5000,2053571,1433
17/01/2021 15:13:57,7982,3500,8000,8,4875,5000,2053571,1433
17/01/2021 16:45:40,7982,2500,8000,8,4562,4500,2745535,1656
18/01/2021 15:06:14,7958,3500,8000,8,4875,5000,2053571,1433
18/01/2021 17:35:17,7958,3500,8000,8,4875,5000,2053571,1433
