,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:06:28,29835,17500,25000,8,18937,18000,6174107,2484
11/01/2021 13:40:31,29835,17500,25000,8,18937,18000,6174107,2484
11/01/2021 16:39:50,29835,17500,25000,8,18937,18000,6174107,2484
13/01/2021 00:37:55,29835,18000,25000,7,19142,18000,6809523,2609
13/01/2021 01:07:24,29835,18000,25000,7,19142,18000,6809523,2609
13/01/2021 01:59:14,29835,18000,25000,7,19142,18000,6809523,2609
13/01/2021 20:52:07,29780,18000,65000,8,25000,18500,266857142,16335
13/01/2021 23:13:47,29780,18000,65000,8,25000,18500,266857142,16335
14/01/2021 01:33:47,29780,18000,65000,8,25000,18500,266857142,16335
14/01/2021 03:32:15,29780,18000,65000,8,25000,18500,266857142,16335
14/01/2021 08:36:01,29780,18000,65000,8,25000,18500,266857142,16335
14/01/2021 13:59:55,29780,18000,65000,8,25000,18500,266857142,16335
14/01/2021 20:48:37,29780,18000,65000,8,25000,18500,266857142,16335
15/01/2021 00:42:51,-,18000,65000,8,24125,18000,272982142,16522
15/01/2021 05:50:45,-,18000,65000,8,24125,18000,272982142,16522
17/01/2021 02:22:25,-,15000,65000,4,29250,18500,570916666,23893
17/01/2021 06:41:22,-,15000,65000,4,29250,18500,570916666,23893
17/01/2021 10:25:39,-,15000,65000,4,29250,18500,570916666,23893
17/01/2021 13:44:14,-,15000,65000,4,29250,18500,570916666,23893
17/01/2021 16:58:08,29785,15000,19000,3,17333,18000,4333333,2081
18/01/2021 17:48:30,29785,15000,19000,3,17333,18000,4333333,2081
