,average_sold_price,min_selling_price,per_1,per_10,per_100
11/01/2021 03:02:57,26411,22400,24899,224000,-
11/01/2021 15:32:36,23982,22299,24000,222999,-
11/01/2021 18:32:44,23508,23996,23996,243999,-
14/01/2021 01:57:19,22831,23989,23989,247495,2400000
14/01/2021 07:01:03,22837,23900,23900,247000,2400000
14/01/2021 12:26:45,23282,23998,23998,247400,2400000
14/01/2021 14:28:51,-,24000,24000,240000,2400000
14/01/2021 15:35:31,-,23800,24899,238000,2400000
14/01/2021 19:09:21,22667,17800,19199,178000,2400000
14/01/2021 22:51:04,20426,18900,18999,189000,2400000
14/01/2021 23:04:16,20426,18900,18999,189000,2400000
15/01/2021 02:02:18,-,19999,19999,199999,2400000
15/01/2021 03:50:27,20947,23800,24899,238000,2400000
15/01/2021 04:12:23,20947,23800,24899,238000,2400000
15/01/2021 11:04:01,21531,23799,24000,237998,2400000
17/01/2021 01:30:25,-,23800,23800,238000,2400000
17/01/2021 05:41:23,-,23700,24985,237000,2400000
17/01/2021 09:29:52,-,23699,24985,236998,2400000
17/01/2021 11:13:53,23651,23699,24985,236996,2400000
17/01/2021 12:51:53,23762,23799,-,237999,-
17/01/2021 14:31:17,-,23799,24983,237999,-
17/01/2021 16:00:15,23774,23799,24982,237999,-
17/01/2021 18:20:02,23762,23499,24981,234999,-
18/01/2021 14:23:16,22672,20000,20000,219996,2290000
18/01/2021 16:54:06,22625,20000,21997,200000,2290000
18/01/2021 18:38:24,22403,21999,-,219996,2290000
