,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:12:28,3059593,1000000,56999999,35,7412987,1999999,210752577643664,14517319
11/01/2021 13:46:22,3050357,1358000,56999999,35,8963215,1999999,276749461896750,16635788
11/01/2021 16:45:37,3050357,1300000,56999999,32,7950138,1999999,227656050515667,15088275
13/01/2021 00:45:19,2986393,1250000,56999999,32,9531162,1999998,299740416975066,17313012
13/01/2021 01:14:39,2986393,1250000,56999999,32,7826475,1999998,229190795433136,15139048
13/01/2021 02:06:54,2979727,1250000,56999999,32,7828037,1999998,229170465165601,15138377
13/01/2021 21:00:16,2911910,1459999,56999999,26,10209143,1999999,278577873974019,16690652
13/01/2021 23:21:34,2911910,1459999,56999999,26,9114913,1999999,264664770714620,16268520
14/01/2021 01:42:02,2911910,1400000,56999999,29,11185784,1999999,328077503389358,18112909
14/01/2021 03:39:48,2911910,1300000,56999999,29,8351301,1999999,241573540701784,15542636
14/01/2021 08:43:34,2904682,1400000,56999999,29,9340956,1999999,255521457907830,15985038
14/01/2021 14:07:06,2889227,1459999,56999999,26,10216836,1999999,278463666082634,16687230
14/01/2021 20:56:03,2876303,1450000,56999999,26,11158759,1999999,340332986230903,18448116
15/01/2021 00:50:14,2854273,1400000,56999999,26,11156405,2149950,340394387674981,18449780
15/01/2021 05:58:13,2848200,1400000,56999999,26,15292943,2375000,470685183034878,21695280
17/01/2021 02:30:13,2767486,1149990,55999999,26,8151917,2000000,246171938377306,15689867
17/01/2021 06:49:37,2767486,1149990,55999999,29,8465320,2000001,239653321399556,15480740
17/01/2021 10:34:18,2767486,1149990,55999999,29,8465320,2000001,239653321399556,15480740
17/01/2021 12:11:10,2757013,1149990,55999999,26,8165378,2000001,245994595244692,15684214
17/01/2021 13:52:10,2753619,1149990,55999999,26,9242301,2149951,262337972683461,16196850
17/01/2021 17:06:24,2749741,1149990,55999999,26,8146148,2000001,246250825786230,15692381
18/01/2021 15:22:24,2703439,1400000,55999999,26,10125849,2000002,269310348040586,16410677
18/01/2021 17:55:51,2703439,1399999,55999999,26,9025850,2000001,255298313145833,15978057
