,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:54:20,1857,895,10666,29,3597,1200,10721596,3274
11/01/2021 13:28:18,1895,950,10666,23,2928,1200,9875216,3142
11/01/2021 16:27:43,1767,999,10666,32,2507,1098,8709006,2951
13/01/2021 00:22:02,1399,998,10666,44,2571,1500,4528211,2127
13/01/2021 00:51:12,1417,995,10666,41,2784,2500,4534400,2129
13/01/2021 01:42:55,1417,990,10666,41,2783,2500,4535295,2129
13/01/2021 20:35:30,1395,1699,10666,38,3262,2500,3369091,1835
13/01/2021 22:56:44,1434,1300,10666,38,3331,2500,3616544,1901
14/01/2021 01:17:22,1485,1300,2500,20,2255,2499,121455,348
14/01/2021 03:16:29,1496,1999,10666,38,3720,3000,4577605,2139
14/01/2021 08:19:59,1501,2498,10666,34,3592,3000,3713717,1927
14/01/2021 13:44:53,1514,1200,10666,38,3106,2500,3225563,1795
14/01/2021 20:32:27,1618,2299,10666,35,3297,2500,2795263,1671
15/01/2021 00:27:42,1642,2200,10666,35,3316,2500,2628709,1621
15/01/2021 05:35:18,1641,1499,10666,38,3158,2500,2847132,1687
