,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:04:12,784,1200,8500,3,3633,1200,17763333,4214
11/01/2021 13:38:09,780,500,8500,5,2380,1200,11827000,3439
11/01/2021 16:37:29,780,500,8500,5,2380,1200,11827000,3439
13/01/2021 00:34:47,754,440,8500,17,1140,499,3687304,1920
13/01/2021 01:04:15,756,440,8500,17,1129,499,3688194,1920
13/01/2021 01:56:02,756,440,8500,17,1129,499,3688194,1920
13/01/2021 20:49:11,749,490,8500,14,1275,500,4407568,2099
13/01/2021 23:10:38,749,490,8500,14,1275,500,4407568,2099
14/01/2021 01:30:51,749,450,8500,14,1222,499,4456508,2111
14/01/2021 03:29:30,749,450,8500,14,1222,499,4456508,2111
14/01/2021 08:33:16,749,150,8500,14,1161,499,4537168,2130
