,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:58:35,162040,104999,599999,26,244268,199999,27829147172,166820
11/01/2021 13:32:34,162040,104999,14999012,26,807692,199999,8406135940184,2899333
11/01/2021 16:31:58,162040,104999,14999012,26,807692,199999,8406135940184,2899333
13/01/2021 00:27:23,161790,88000,550000,29,187794,118000,18055813618,134371
13/01/2021 00:56:47,161790,88000,14999012,32,676407,174999,6857347635496,2618653
13/01/2021 01:48:31,161790,88000,14999012,32,676407,174999,6857347635496,2618653
13/01/2021 20:41:31,161142,88000,14999012,32,708317,199999,6834445649140,2614277
13/01/2021 23:02:31,160818,88000,14999012,29,737147,199999,7551305452466,2747963
14/01/2021 01:23:00,160818,80001,14999012,29,736534,199999,7552133716378,2748114
14/01/2021 03:21:46,160818,80001,14999012,29,736534,199999,7552133716378,2748114
14/01/2021 08:25:27,160818,80001,14999012,29,736534,199999,7552133716378,2748114
14/01/2021 13:50:03,160818,80001,14999012,29,736534,199999,7552133716378,2748114
14/01/2021 20:38:07,160456,80001,14999012,29,754465,199999,7537072345735,2745372
15/01/2021 00:32:54,159814,88000,14999012,26,811423,199999,8401994248606,2898619
15/01/2021 05:40:36,159814,88000,14999012,26,811423,199999,8401994248606,2898619
