,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:00:09,237509,285000,400000,8,337555,325000,2246381086,47396
11/01/2021 13:34:09,238568,285000,400000,5,350088,365444,2990894471,54689
11/01/2021 16:33:31,238568,285000,400000,5,350088,365444,2990894471,54689
13/01/2021 00:29:27,238843,224999,400000,11,318262,285000,4599729456,67821
13/01/2021 00:58:52,238843,224999,400000,11,318262,285000,4599729456,67821
13/01/2021 01:50:34,238843,224999,400000,11,318262,285000,4599729456,67821
13/01/2021 20:43:57,238525,250000,400000,8,323861,320222,4180150814,64654
13/01/2021 23:05:03,238525,250000,400000,8,323861,320222,4180150814,64654
14/01/2021 01:25:33,238525,250000,400000,8,323861,320222,4180150814,64654
14/01/2021 03:24:08,238525,250000,400000,8,323861,320222,4180150814,64654
14/01/2021 08:27:52,238525,250000,400000,8,323861,320222,4180150814,64654
14/01/2021 13:52:17,238525,250000,400000,8,323861,320222,4180150814,64654
14/01/2021 20:40:30,238525,250000,400000,8,323861,320222,4180150814,64654
15/01/2021 00:35:07,238525,250000,400000,8,323861,320222,4180150814,64654
15/01/2021 05:42:47,238525,250000,400000,8,328168,320222,4737919620,68832
