,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:00:39,168132,450000,599995,2,524997,524997,11249250012,106062
11/01/2021 13:34:38,168132,450000,599995,4,487498,450000,5624625006,74997
11/01/2021 16:34:00,168132,450000,599995,4,487498,450000,5624625006,74997
13/01/2021 00:30:13,168132,150000,599995,8,361249,450000,29469301788,171666
13/01/2021 00:59:36,168132,150000,599995,8,361249,450000,29469301788,171666
13/01/2021 01:51:20,168132,150000,599995,8,361249,450000,29469301788,171666
13/01/2021 20:44:34,168132,125000,599995,8,349999,450000,34821071431,186604
13/01/2021 23:05:42,168132,125000,599995,8,349999,450000,34821071431,186604
14/01/2021 01:26:09,168132,125000,599995,8,349999,450000,34821071431,186604
14/01/2021 03:24:43,168132,125000,599995,8,349999,450000,34821071431,186604
14/01/2021 08:28:28,168132,125000,599995,8,349999,450000,34821071431,186604
14/01/2021 13:52:52,168132,125000,599995,8,349999,450000,34821071431,186604
14/01/2021 20:41:09,168132,125000,599995,8,349999,450000,34821071431,186604
15/01/2021 00:35:41,168132,125000,599995,8,349999,450000,34821071431,186604
15/01/2021 05:43:20,168132,125000,599995,8,349999,450000,34821071431,186604
