,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:07:22,94188,115000,450000,23,190652,180000,7187081027,84776
11/01/2021 13:41:26,94303,115000,699999,26,232115,180000,23832296769,154377
11/01/2021 16:40:46,94303,114000,699999,26,229192,180000,24310510750,155918
13/01/2021 00:39:10,94396,110000,699999,29,236344,180000,24081691709,155182
13/01/2021 01:08:38,94396,110000,699999,29,236344,180000,24081691709,155182
13/01/2021 02:00:28,94396,110000,699999,29,236344,180000,24081691709,155182
13/01/2021 20:53:21,94396,110000,699999,29,224620,180000,22879125108,151258
13/01/2021 23:15:04,94396,110000,699999,29,224620,180000,22879125108,151258
14/01/2021 01:35:05,94396,110000,699999,29,224620,180000,22879125108,151258
14/01/2021 03:33:31,94396,110000,699999,29,233930,180000,24532380330,156628
14/01/2021 08:37:17,94466,110000,699999,32,262937,180000,36878652778,192038
