,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:12:21,1363844,670000,49999999,17,4402700,1200000,138848072617461,11783381
11/01/2021 13:46:16,1362033,670000,49999999,14,4877635,1099999,169241310038859,13009277
11/01/2021 16:45:31,1360360,670000,49999999,14,4949787,1350000,168709866430547,12988836
13/01/2021 00:45:11,1348091,785000,49999999,17,4312471,999999,139214259354059,11798909
13/01/2021 01:14:30,1348091,785000,49999999,17,4312471,999999,139214259354059,11798909
13/01/2021 02:06:45,1348091,785000,49999999,17,4213706,999999,139760690253904,11822042
13/01/2021 21:00:07,1342492,780000,49999999,17,4307766,999999,139332493830641,11803918
13/01/2021 23:21:24,1341292,750000,49999999,17,4421590,999999,138917373191523,11786321
14/01/2021 01:41:51,1338640,720000,49999999,17,4150471,950000,140255809135546,11842964
14/01/2021 03:39:39,1338640,649999,49999999,17,4140471,950000,140328282096855,11846023
14/01/2021 08:43:26,1338640,649999,49999999,17,4140471,950000,140328282096855,11846023
14/01/2021 14:06:57,1336091,649999,49999999,17,4242178,999999,139775685755251,11822676
14/01/2021 20:55:54,1330076,720000,49999999,17,4415707,999999,138962981303288,11788256
15/01/2021 00:50:06,1323516,720000,49999999,14,4989073,999999,168624799518039,12985561
15/01/2021 05:58:05,1323516,720000,49999999,14,4905810,999999,169168412978179,13006475
17/01/2021 02:30:05,1305899,600000,49999999,14,4860811,999999,169564340365622,13021687
17/01/2021 06:49:27,1305899,500000,49999999,17,4217668,999999,139976898398384,11831183
17/01/2021 10:34:08,1297791,600000,49999999,14,4971454,1166666,168803745242354,12992449
17/01/2021 12:11:02,1295110,550000,49999999,14,4960740,1166666,168903924417080,12996304
17/01/2021 13:52:02,1295110,550000,49999999,14,4960740,1166666,168903924417080,12996304
17/01/2021 17:06:16,1288918,550000,49999999,11,5916032,1333333,214725800546972,14653525
18/01/2021 15:22:20,1265604,1500000,49999999,5,11949604,2499012,452834317867645,21279904
18/01/2021 17:55:46,1265604,1500000,49999999,8,8424629,2499012,282560720297075,16809542
