,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:12:21,1363844,670000,49999999,17,4402700,1200000,138848072617461,11783381
11/01/2021 13:46:16,1362033,670000,49999999,14,4877635,1099999,169241310038859,13009277
11/01/2021 16:45:31,1360360,670000,49999999,14,4949787,1350000,168709866430547,12988836
13/01/2021 00:45:11,1348091,785000,49999999,17,4312471,999999,139214259354059,11798909
13/01/2021 01:14:30,1348091,785000,49999999,17,4312471,999999,139214259354059,11798909
13/01/2021 02:06:45,1348091,785000,49999999,17,4213706,999999,139760690253904,11822042
13/01/2021 21:00:07,1342492,780000,49999999,17,4307766,999999,139332493830641,11803918
13/01/2021 23:21:24,1341292,750000,49999999,17,4421590,999999,138917373191523,11786321
14/01/2021 01:41:51,1338640,720000,49999999,17,4150471,950000,140255809135546,11842964
14/01/2021 03:39:39,1338640,649999,49999999,17,4140471,950000,140328282096855,11846023
14/01/2021 08:43:26,1338640,649999,49999999,17,4140471,950000,140328282096855,11846023
