,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 13:38:14,803,500,500,1,,,,
11/01/2021 16:37:33,803,500,500,1,,,,
13/01/2021 00:34:56,995,700,1000,4,850,850,30000,173
13/01/2021 01:04:22,995,700,1000,4,850,850,30000,173
13/01/2021 01:56:10,993,1000,1000,2,1000,1000,0,0
13/01/2021 20:49:04,993,999,1000,11,999,999,0,0
13/01/2021 23:10:30,993,999,1000,11,999,999,0,0
14/01/2021 01:30:44,993,999,1000,11,999,999,0,0
14/01/2021 03:29:22,993,900,1000,14,992,999,703,26
14/01/2021 08:33:09,993,900,1000,14,992,999,703,26
14/01/2021 13:57:15,993,900,1000,14,985,999,1296,36
14/01/2021 20:45:50,992,999,1000,3,999,1000,0,0
15/01/2021 00:40:09,992,999,1000,3,999,1000,0,0
15/01/2021 05:47:58,992,999,1000,3,999,1000,0,0
