,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 00:56:40,15222,30000,40000,3,36666,40000,33333333,5773
11/01/2021 13:30:40,15222,30000,40000,3,36666,40000,33333333,5773
11/01/2021 16:30:07,15222,30000,40000,3,36666,40000,33333333,5773
13/01/2021 00:24:46,15222,15000,40000,5,30800,29500,105575000,10274
13/01/2021 00:54:07,15222,15000,40000,5,30800,29500,105575000,10274
13/01/2021 01:45:51,15222,15000,40000,5,30800,29500,105575000,10274
13/01/2021 20:38:43,15221,29500,69500,7,42714,40000,154821428,12442
13/01/2021 22:59:48,15221,29500,69500,7,42714,40000,154821428,12442
14/01/2021 01:20:17,15221,29500,69500,7,42714,40000,154821428,12442
14/01/2021 03:19:25,15221,29500,69500,7,42714,40000,154821428,12442
14/01/2021 08:22:55,15221,29500,69500,7,42714,40000,154821428,12442
14/01/2021 13:47:37,15221,29500,69500,7,42714,40000,154821428,12442
14/01/2021 20:35:36,15221,29500,69500,7,42714,40000,154821428,12442
15/01/2021 00:30:39,15221,29500,69500,7,42714,40000,154821428,12442
15/01/2021 05:38:16,15221,29500,69500,7,42714,40000,154821428,12442
17/01/2021 02:08:59,15285,69500,69500,1,,,,
17/01/2021 06:27:25,15285,69500,69500,1,,,,
17/01/2021 10:10:01,15285,69500,69500,1,,,,
17/01/2021 11:57:56,15285,69500,69500,1,,,,
17/01/2021 13:32:47,15285,69500,69500,1,,,,
17/01/2021 15:15:10,15285,69500,69500,1,,,,
17/01/2021 16:46:51,15285,69500,69500,1,,,,
18/01/2021 15:07:31,15285,69500,69500,1,,,,
18/01/2021 17:36:34,15285,69500,69500,1,,,,
