,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:06:25,44740,35000,48000,5,38800,35000,33200000,5761
11/01/2021 13:40:27,44740,35000,48000,5,38800,35000,33200000,5761
11/01/2021 16:39:46,44740,35000,48000,5,38800,35000,33200000,5761
13/01/2021 00:37:51,44636,35000,48000,3,39333,35000,56333333,7505
13/01/2021 01:07:20,44636,35000,48000,3,39333,35000,56333333,7505
13/01/2021 01:59:09,44636,35000,48000,3,39333,35000,56333333,7505
13/01/2021 20:52:17,44636,34000,45000,8,39875,41500,20125000,4486
13/01/2021 23:13:58,44636,34000,45000,8,39875,41500,20125000,4486
14/01/2021 01:33:57,44636,34000,45000,8,39875,41500,20125000,4486
14/01/2021 03:32:25,44636,34000,45000,8,39875,41500,20125000,4486
14/01/2021 08:36:12,44636,34000,45000,8,39875,41500,20125000,4486
14/01/2021 14:00:05,44636,34000,45000,8,39875,41500,20125000,4486
14/01/2021 20:48:47,44619,34000,44000,5,37800,35000,19700000,4438
15/01/2021 00:42:42,44619,34000,44000,5,37800,35000,19700000,4438
15/01/2021 05:50:36,44619,34000,44000,5,37800,35000,19700000,4438
