,average_sold_price,min_selling_price,max_selling_price,number_on_sell,mean,median,variance,stdev
11/01/2021 01:07:29,78626,131000,131000,2,131000,131000,0,0
11/01/2021 13:41:35,78626,131000,131000,2,131000,131000,0,0
11/01/2021 16:40:55,78626,131000,131000,2,131000,131000,0,0
13/01/2021 00:39:22,78856,131000,131000,2,131000,131000,0,0
13/01/2021 01:08:49,78856,131000,131000,2,131000,131000,0,0
13/01/2021 02:00:39,78856,131000,131000,2,131000,131000,0,0
13/01/2021 20:53:33,78856,131000,131000,2,131000,131000,0,0
13/01/2021 23:15:15,78856,131000,131000,2,131000,131000,0,0
14/01/2021 01:35:17,79090,131000,131000,1,,,,
14/01/2021 03:33:43,79090,131000,131000,1,,,,
